tmdb_id,imdb_id,title,release_year,genres,budget,box_office_revenue,vote_average,vote_count
1581099,tt38948229,Kevin Hart: Acting My Age,2025,Comedy,0,0,6.273,22
1580660,tt33499567,Weihnachten im Olymp,2025,"Romance, Comedy",0,0,6.0,5
1580640,tt38854659,Raju Weds Rambai,2025,"Drama, Romance, Comedy",0,0,4.111,9
1580353,tt38938597,The Fakenapping,2025,Comedy,0,0,6.417,6
1580253,tt38952209,Hazbin Hotel: Live on Broadway,2025,Music,0,0,8.5,8
1579601,,Caravaggio a Roma - Il viaggio del Giubileo,2025,Documentary,0,0,7.4,5
1578631,tt39099229,"With Love, Meghan: Holiday Celebration",2025,Documentary,0,0,2.813,8
1578602,tt38909003,A Holiday Short: Best Christmas Ever,2025,"Family, Animation",0,0,6.2,9
1576878,tt32454262,Unseen Enemy,2025,"Action, Crime, Thriller",0,0,4.786,7
1576287,tt38906516,Frankenstein: The Anatomy Lesson,2025,Documentary,0,0,7.217,23
1576166,tt38884553,I Wish You Had Told Me,2025,Drama,0,0,4.6,5
1575535,tt38689148,Torment,2025,Horror,0,0,6.653,36
1575450,tt38913679,"É Pra Mudar, Muleke - Uma Vida no DEGASE",2025,"Documentary, Crime, Drama",0,0,7.2,5
1575382,tt38773476,Merry Little Mystery,2025,Romance,0,0,4.667,6
1574042,tt37506041,Predator: Wastelands,2025,"Science Fiction, Action",0,0,5.273,11
1573773,tt38772625,Gerry Dee: Funny You Should Say That,2025,Comedy,0,0,3.833,6
1572017,tt38907962,Love and Wine,2025,"Romance, Comedy",0,0,6.5,14
1571485,tt38796013,Bowie: The Final Act,2025,"Documentary, Music",0,0,7.8,11
1571470,tt28283547,The Rats: A Witcher Tale,2025,"Fantasy, Drama, Adventure",0,0,5.36,136
1570622,tt23843756,The Haunting of Cottonwood,2025,Horror,200,0,5.4,5
1570554,tt38785668,Joy to the World,2025,"Romance, Comedy",0,0,6.8,15
1570327,tt38127046,Wild West Christmas,2025,"TV Movie, Romance",0,0,5.7,7
1569364,tt38366170,Zara Larsson - Up Close,2025,"Documentary, Music",0,0,7.0,7
1568056,tt21034738,Mirror Life,2025,"Horror, Science Fiction, Thriller",0,0,5.429,7
1567893,tt38556681,Sarah Squirm: Live + in the Flesh,2025,Comedy,0,0,4.7,10
1567645,tt37956153,Laalo: Krishna Sada Sahaayate,2025,"Family, Drama",0,0,3.4,9
1566269,tt39089423,The First Snow of Fraggle Rock,2025,"Family, Comedy, Music",0,0,6.9,11
1566230,tt31859948,Michelle Wolf: The Well,2025,Comedy,0,0,6.7,6
1565891,,Sánchez S.A. Una historia de corrupción,2025,Documentary,0,0,9.0,6
1565344,tt38706617,Parking,2025,"Comedy, Drama",0,0,3.25,5
1564346,tt38772659,Eloá the Hostage: Live on TV,2025,"Documentary, Crime",0,0,7.407,27
1564232,tt34253990,Sebastian Maniscalco: It Ain't Right,2025,Comedy,0,0,5.0,6
1563925,tt38691426,Chris Hemsworth: A Road Trip to Remember,2025,Documentary,0,0,7.1,10
1563506,tt7440398,Salvation,2025,"Horror, Thriller",0,0,6.0,16
1562010,tt38673135,Taylor Swift | The Eras Tour | The Final Show,2025,"Music, Documentary",0,0,7.8,31
1561969,tt29247040,Baramulla,2025,Horror,0,0,5.698,43
1561955,tt38681567,Stephen,2025,Thriller,0,0,6.765,17
1561829,tt35661648,Another Father,2025,"Drama, TV Movie",0,0,5.8,5
1560394,tt39232815,Butcher's Stain,2025,Drama,0,0,6.25,6
1559760,tt38633124,Thoughts & Prayers,2025,Documentary,0,0,5.1,10
1559572,tt38608937,ONE SHOT with Ed Sheeran,2025,Music,0,0,6.313,16
1558981,tt38628374,The Delivery Rider,2025,"Action, Drama",0,0,8.4,7
1558396,tt38588187,"American Sasquatch: Man, Myth or Monster",2025,Documentary,0,0,6.6,5
1557993,tt38504137,Babo: The Haftbefehl Story,2025,"Documentary, Music",0,0,6.729,35
1557977,tt38356685,Turn of the Tide: The Surreal Story of Rabo de Peixe,2025,"Documentary, Crime",0,0,7.625,12
1557132,tt38023337,The Sticks,2025,Horror,0,0,3.8,5
1556834,tt33057143,Lost Horizon,2025,"Action, Adventure, Thriller, War",0,0,5.1,14
1556660,,Breathe!,2025,Comedy,0,0,4.5,5
1556398,tt38593492,Famous Last Words: Dr. Jane Goodall,2025,Documentary,0,0,7.286,7
1555887,tt39551260,Tienimi presente,2025,Drama,0,0,4.375,8
1554565,tt38265135,Evil Nun,2025,Horror,0,0,3.6,5
1554419,tt37436190,Match,2025,Horror,0,0,5.5,25
1554037,tt38525492,Bhagwat - Chapter One: Raakshas,2025,Thriller,0,0,6.944,9
1552819,tt36350780,Assassin,2025,Action,0,0,5.1,10
1552050,tt37933993,The Hem,2025,Horror,150000,0,4.6,5
1551336,tt38347318,Matt McCusker: A Humble Offering,2025,Comedy,0,0,4.083,6
1551003,tt38218065,R.L. Stine's Pumpkinhead,2025,"Horror, Fantasy",0,0,7.472,18
1550797,tt32594892,Prep & Landing: The Snowball Protocol,2025,"Animation, Comedy, Fantasy, Family",0,0,7.204,27
1550785,tt38466379,"My Father, the BTK Killer",2025,"Documentary, Crime",0,0,6.804,51
1550673,tt38391124,The Talented Mr. F,2025,Documentary,0,0,7.0,7
1550569,tt38457052,Aileen: Queen of the Serial Killers,2025,"Documentary, Crime",0,0,6.651,53
1550223,tt38366532,The Time That Remains,2025,"Drama, Romance, Fantasy",0,0,6.615,13
1549551,tt32990818,Mr Dread,2025,"Action, Crime, Romance, Adventure, Thriller",0,0,8.8,5
1549512,tt38348188,Nympho,2025,"Drama, Romance",0,0,7.488,42
1549292,tt38607240,LEGO Frozen: Operation Puffins,2025,"Animation, Family, Fantasy",0,0,6.139,18
1549234,tt37350687,A Royal Christmas Tail,2025,Romance,0,0,5.85,10
1548764,tt36220451,Holy Padel,2025,Comedy,0,0,6.286,7
1548092,tt31226985,The Follies,2025,Drama,0,0,6.1,22
1548017,tt35495052,The Family McMullen,2025,"Comedy, Drama",0,0,5.357,14
1547929,tt36963465,The Christmas Baby,2025,Romance,0,0,6.8,7
1547927,tt38354998,A Make or Break Holiday,2025,"Romance, TV Movie",0,0,7.625,8
1547925,tt38354975,A Suite Holiday Romance,2025,"Romance, TV Movie, Comedy",0,0,6.75,8
1547922,tt38354991,The Christmas Cup,2025,Romance,0,0,4.8,5
1547921,tt36836189,An Alpine Holiday,2025,"Romance, TV Movie",0,0,6.667,9
1547920,tt38354943,The Snow Must Go On,2025,"Romance, TV Movie, Comedy, Drama",0,0,4.714,7
1547918,tt38354934,We Met in December,2025,"Romance, Drama",0,0,6.611,18
1547917,tt37333639,Melt My Heart This Christmas,2025,"Romance, TV Movie, Comedy",0,0,5.333,9
1547913,tt38353730,A Keller Christmas Vacation,2025,"Family, TV Movie, Comedy, Adventure",0,0,5.9,10
1547885,tt37133902,Christmas on Duty,2025,"Romance, Comedy, TV Movie",0,0,6.036,14
1547882,tt37263154,"Merry Christmas, Ted Cooper!",2025,"Romance, Comedy",0,0,7.469,16
1547557,tt34601055,Frankie Quiñones: Damn That's Crazy,2025,Comedy,0,0,5.1,5
1547527,tt38039379,Stay,2025,"Thriller, Horror",0,0,3.7,9
1547024,tt38583199,The Secrets We Bury,2025,"Documentary, Mystery",0,0,6.6,5
1546989,tt38355234,Haunted Harmony Mysteries: Buried at C,2025,"TV Movie, Mystery",0,0,7.5,10
1546933,tt38203421,Rockstar: DUKI from the End of the World,2025,"Documentary, Music",0,0,7.968,31
1546050,tt32244794,Lone Samurai,2025,"Fantasy, Action",0,0,4.469,16
1546001,tt38354960,The More the Merrier,2025,"Romance, Drama",0,0,6.273,11
1545999,tt37985000,Christmas at the Catnip Café,2025,"Romance, TV Movie, Comedy",0,0,7.2,10
1545997,tt38347292,Single on the 25th,2025,"Romance, TV Movie, Comedy, Drama",0,0,7.667,9
1545953,tt38080076,Mayumi,2025,Drama,0,0,6.7,6
1545859,tt38023049,Vecina,2025,Comedy,0,0,6.8,15
1545652,tt21431604,Handbok för superhjältar,2025,"Animation, Adventure, Family",0,0,5.0,5
1544991,tt38225334,You Stole My Heart,2025,"Action, Comedy, Romance",0,0,5.077,13
1544707,,Chainsaw Man – The Compilation Part II,2025,"Action, Fantasy, Animation",0,0,6.9,7
1544623,tt38348802,Who Killed the Montreal Expos?,2025,Documentary,0,0,6.8,13
1544513,,Chainsaw Man – The Compilation Part I,2025,"Action, Fantasy, Animation",0,0,7.0,9
1544122,tt37521114,Takeout,2025,"Horror, Thriller",0,0,5.214,14
1544046,tt35496958,Prange,2025,"TV Movie, Comedy",0,0,5.455,11
1543973,tt38693799,Mommy's Boys,2025,Documentary,0,0,8.7,6
1543902,tt33022450,Madklubben: Hjemme Igen,2025,"Drama, Comedy",0,0,6.0,5
1543831,tt29732319,Speed Train,2025,"Science Fiction, Action, Thriller",0,0,4.1,7
1543542,tt39298888,Valiente: A Tracker Story,2025,"Family, Adventure, Fantasy, Animation",0,0,6.6,13
1543495,tt38639850,I Love Lucca Comics & Games,2025,Documentary,0,0,7.0,5
1541827,tt38066514,Dolphins Up Close with Bertie Gregory,2025,"Documentary, TV Movie",0,0,6.6,5
1541356,tt38285001,To New Beginnings,2025,"Comedy, Drama",0,0,7.5,9
1541013,tt37245594,Caleb Hearon: Model Comedian,2025,Comedy,0,0,6.5,7
1540867,tt38119836,SAQUON,2025,Documentary,0,0,6.2,10
1539839,,Samurai Detective Onihei: White plum allure,2025,"TV Movie, Action",0,0,9.143,7
1539746,tt37520553,President Down,2025,Action,0,0,4.9,12
1539600,tt36853770,Hood,2025,"Drama, Thriller",0,0,6.6,7
1539014,,Samir Nasri : Rebelle,2025,Documentary,0,0,5.4,7
1538876,,WWE/AAA Worlds Collide 2025: Las Vegas,2025,Not found,0,0,8.7,10
1538573,tt37975375,Cleopatra's Final Secret,2025,"Documentary, History",0,0,7.5,19
1538258,tt37976380,Earthquake: Joke Telling Business,2025,Comedy,0,0,5.214,7
1538155,tt36503047,A Christmas Angel Match,2025,"Romance, Comedy, TV Movie",0,0,6.2,9
1537780,tt37445015,Instincts,2025,Thriller,0,0,7.579,38
1537560,tt36491858,A Newport Christmas,2025,"Romance, Fantasy",0,0,8.333,12
1537396,tt39215355,Love is Hard,2025,"Comedy, Romance",0,0,4.833,6
1537366,tt32332930,Lost in the Jungle,2025,Documentary,0,0,7.1,10
1537287,tt36914087,The Days Ahead,2025,Drama,0,0,5.458,12
1537084,tt38353919,Three Wisest Men,2025,"Romance, Comedy, Family, TV Movie",0,0,7.182,11
1537081,tt38183872,Christmas Above the Clouds,2025,"Romance, Comedy, TV Movie, Fantasy",0,0,7.091,11
1536975,tt34381932,Andrew Santino: White Noise,2025,Comedy,0,0,5.8,10
1536053,tt38551604,Sacré Cœur : Son règne n'a pas de fin,2025,"Documentary, History, Mystery",0,0,8.7,8
1535924,tt36460974,Home Turf,2025,"TV Movie, Comedy, Romance",0,0,7.667,6
1535440,tt37593923,A Christmas Prayer,2025,"TV Movie, Comedy, Drama, Romance",0,0,6.857,7
1535385,tt37996139,Rebel Royals: An Unlikely Love Story,2025,Documentary,0,0,3.7,5
1535377,tt37961067,Jordan Jensen: Take Me With You,2025,Comedy,0,0,6.692,13
1535290,tt38624355,Host,2025,Horror,0,0,6.016,32
1535223,tt36364046,A Royal Montana Christmas,2025,"Romance, TV Movie, Comedy, Drama",0,0,8.125,8
1535221,tt37891014,A Grand Ole Opry Christmas,2025,"Drama, Romance, TV Movie",0,0,7.6,10
1534512,tt37891408,Bikini Guillotine,2025,Horror,0,0,1.6,5
1533898,tt37966885,Cristela Alonzo: Upper Classy,2025,Comedy,0,0,5.833,6
1533390,tt32766917,An einem Tag im September,2025,History,0,0,6.4,5
1532795,tt36109347,Kill Tony: Mayhem at Madison Square Garden,2025,Comedy,0,0,5.429,7
1531940,tt37835241,Dark Cuts: A Thriller Anthology,2025,Horror,0,0,5.357,7
1531858,tt32495339,The Taj Story,2025,Drama,0,0,6.5,6
1531747,tt38018586,The Serial Killer's Apprentice,2025,"Documentary, Crime",0,0,6.429,7
1531405,tt38202962,Avihitham,2025,"Comedy, Drama",0,0,5.857,7
1531023,tt37790715,Whisper of the Flesh,2025,"Drama, Fantasy",0,0,7.2,5
1530875,tt26896414,All the Devils Are Here,2025,"Thriller, Crime, Mystery",0,0,6.119,67
1530695,tt29297070,Attempted Murder,2025,"Horror, Comedy",1200,0,7.0,5
1530683,tt35047341,Revenge,2025,"Action, Drama, Crime",0,0,6.0,6
1530282,tt37538745,Girl in the Cellar,2025,"Drama, Thriller, TV Movie",0,0,6.4,5
1530127,tt33523851,Lookout,2025,"Thriller, Science Fiction, Horror",0,0,5.056,27
1529665,,Dream,2025,"Drama, Romance",0,0,7.8,5
1529517,tt37898765,Reinas de la Noche,2025,Comedy,0,0,8.273,11
1529488,tt35684721,Doble Traición,2025,Thriller,0,0,7.333,6
1529439,tt38667070,Run to the West,2025,"Action, Fantasy",0,0,5.6,6
1529419,tt39131664,Kumail Nanjiani: Night Thoughts,2025,Comedy,0,0,7.133,15
1529346,tt37900794,Krypto Saves the Day!: School Bus Scuffle,2025,"Animation, Adventure, Comedy, Family",0,0,6.7,9
1528660,tt36364273,Holy Ghost,2025,"Horror, Mystery, Thriller",0,0,6.25,14
1527771,tt32551244,"The Mother, the Menacer, and Me",2025,"Horror, Comedy, Drama",0,0,4.8,5
1527153,tt37960140,Sharon & Ozzy Osbourne: Coming Home,2025,"Documentary, Music",0,0,8.667,6
1526215,tt37815958,Love+War,2025,"Documentary, War",0,0,6.7,10
1525484,tt37970307,Ek Chatur Naar,2025,"Drama, Comedy, Crime",0,0,5.143,7
1525091,tt37798645,All the Empty Rooms,2025,Documentary,0,0,7.157,35
1524554,tt36789088,Adventures in Love & Birding,2025,"TV Movie, Comedy, Romance",0,0,7.333,9
1523985,tt37710246,"The Warning Live From Auditorio Nacional, CDMX",2025,Music,0,0,9.6,5
1523667,tt37563330,69,2025,Drama,0,0,6.4,5
1523096,tt37895421,Fragments for Venus,2025,Drama,0,0,6.917,6
1522923,tt30954952,Safe House,2025,"Action, Thriller",0,0,6.694,54
1522847,tt37738599,Millionaire,2025,Documentary,0,0,8.056,9
1522377,tt36499994,Two Worlds One Wish,2025,"Romance, Drama",0,0,7.39,41
1522126,tt37738006,1000 Men and Me: The Bonnie Blue Story,2025,"Documentary, TV Movie",0,0,5.5,13
1522103,tt37730087,Blood & Myth,2025,Documentary,0,0,5.7,7
1520507,tt34730492,"Damned If You Do, Damned If You Don't",2025,Comedy,0,0,5.2,7
1520302,tt33145939,The Courtyard of Memories,2025,Comedy,0,0,5.4,5
1519622,tt14700102,The Texas Witch,2025,"Horror, Thriller",0,0,5.895,19
1519317,tt37748378,AEW WrestleDream 2025,2025,Not found,0,0,8.0,8
1519084,tt31259625,The Merchants of Joy,2025,Documentary,0,0,6.167,6
1518749,tt38164776,Antarctica,2025,Documentary,0,0,7.861,18
1518521,tt37282369,Karen Kingsbury's The Christmas Ring,2025,"Romance, Drama",0,0,6.0,5
1517874,tt18274520,November,2025,Drama,0,0,8.5,8
1517772,tt37674426,Unknown Number: The High School Catfish,2025,Documentary,0,0,6.777,197
1517758,tt37674658,Stiller & Meara: Nothing Is Lost,2025,Documentary,0,0,6.475,20
1517212,tt37670615,The Truth About Jussie Smollett?,2025,Documentary,0,0,4.7,18
1517176,tt37998031,Change My Mind,2025,Documentary,0,0,6.429,7
1517130,tt37660542,The Tale of Silyan,2025,Documentary,0,0,6.8,10
1517117,tt31844196,Orfeo,2025,"Drama, Romance, Fantasy, Animation",0,0,6.909,11
1517103,tt37673394,Agnus Dei,2025,Documentary,0,0,7.7,5
1517042,tt37649515,Jim Jefferies: Two Limb Policy,2025,Comedy,0,0,6.5,25
1516391,tt37660887,Cover-Up,2025,Documentary,0,0,6.95,30
1516208,tt38354965,She's Making a List,2025,"Romance, Comedy, TV Movie",0,0,6.462,13
1515395,tt37748279,LEGO Disney Princess: Villains Unite,2025,"Animation, Comedy, Fantasy, Adventure, Family",0,0,7.3,14
1514655,tt37968531,Dead Girl Summer,2025,"Mystery, Thriller, TV Movie",0,0,4.8,5
1514364,tt30332302,Kill Me Again,2025,"Horror, Thriller",0,0,6.1,26
1513656,tt37629310,Su from So,2025,"Comedy, Horror",0,0,7.353,17
1513646,tt37654105,La face cachée de l'homme en noir,2025,"Documentary, History",0,0,6.8,5
1513598,tt37543886,Stolen: Heist of the Century,2025,"Documentary, Crime",0,0,6.729,35
1512642,,Dancing with the Devil: The Making of Sinners,2025,Documentary,0,0,5.8,5
1512623,tt37268550,Risqué,2025,"Action, Crime, Thriller",0,0,7.389,63
1512581,tt28321883,No Tears in Hell,2025,"Horror, Crime",0,0,7.929,7
1511789,tt33458086,Captain Hook: The Cursed Tides,2025,"Adventure, Action, Horror",0,0,5.102,49
1510604,tt32549557,Reloaded 3,2025,"Action, Thriller, Crime",350000,0,7.2,5
1510325,tt36454256,Sweetheart,2025,Drama,0,0,6.9,5
1509968,tt33363309,"We, Brothers",2025,"Drama, Crime",9000,0,10.0,5
1509871,tt36754289,She Said Maybe,2025,"Comedy, Romance, Drama",0,0,5.9,58
1509402,tt37249795,Mr. & Mrs. Aslan,2025,"Action, Comedy",0,0,6.0,5
1509216,tt37595806,Train to Christmas,2025,"Family, Comedy",0,0,7.167,6
1508865,tt28671161,Feral Female,2025,"Horror, Comedy",0,0,3.0,6
1508562,tt37388226,I'm Still a Superstar,2025,"Documentary, Music",0,0,6.206,17
1508427,tt37529048,Bâan -The Boundaries of Adulthood-,2025,"Animation, Fantasy",0,0,6.75,8
1508191,tt35922832,Ozzy: No Escape from Now,2025,Documentary,0,0,8.464,42
1507986,tt36884302,The Idaho Student Murders,2025,"Documentary, Crime",0,0,5.7,5
1507699,tt37447597,Countdown: Taylor vs. Serrano,2025,Documentary,0,0,7.875,8
1507450,tt9730552,If I Run,2025,"TV Movie, Drama, Thriller",0,0,9.286,7
1507445,tt37360331,Faith in the Flames: The Nichole Jolly Story,2025,"TV Movie, Drama",0,0,7.0,11
1507440,tt37359791,Before Your Father Finds Us,2025,"TV Movie, Drama, Crime",0,0,7.0,7
1507191,tt37433245,Dusty Slay: Wet Heat,2025,Comedy,0,0,5.929,7
1506703,tt34330709,Zvanì - Il romanzo famigliare di Giovanni Pascoli,2025,"Drama, History",0,0,6.682,11
1506456,tt37145854,Maalikaya,2025,"Drama, Romance",0,0,7.8,5
1506387,tt37542171,Catch of the Day,2025,"Comedy, TV Movie, Romance",0,0,7.0,7
1505898,tt37520402,Jurassic World Rebirth: The Making of a New Era,2025,Documentary,0,0,8.804,23
1505652,,Star Wars: Rise of the Resistance,2025,"Documentary, Action, Adventure, Science Fiction",0,0,6.0,8
1504735,tt37455270,Squid Game in Conversation,2025,Documentary,0,0,8.476,20
1504635,tt37025253,Great White Waters,2025,"Action, Horror, Thriller",0,0,3.9,19
1504382,tt37467910,Sweet Revenge,2025,"Horror, Thriller",0,0,4.667,12
1504091,tt37333173,Nate Jackson: Super Funny,2025,Comedy,0,0,5.3,7
1503822,tt37244013,Sharks Up Close with Bertie Gregory,2025,"Documentary, TV Movie",0,0,6.8,14
1503451,tt36048590,Marc Maron: Panicked,2025,Comedy,0,0,7.2,10
1503187,tt37501627,Matadores de Aliens do Espaço Sideral,2025,"Action, Science Fiction",0,0,5.5,5
1503171,,Counter Cowboys,2025,Comedy,0,0,5.333,6
1502147,tt29802362,"Cariñena, vino del mar",2025,Drama,0,0,6.4,5
1501238,tt16764186,The Edge,2025,"Romance, Drama",0,0,6.0,5
1501006,tt39201469,Les Trois Brestoises,2025,"Drama, TV Movie, Crime",90,0,6.4,5
1500691,tt37038661,Fantasy Football Ruined Our Lives,2025,Comedy,0,0,5.648,88
1500531,tt37364267,Shinsei Galverse,2025,"Animation, Science Fiction",0,0,8.917,12
1500066,tt33350000,My Sister's Double Life,2025,"Mystery, Thriller, TV Movie",0,0,7.8,5
1499984,tt34966032,Gladiator Underground,2025,Action,0,0,6.5,17
1499885,tt36332085,The Red Book Ritual: Gates of Hell,2025,Horror,0,0,2.833,6
1499744,tt37343166,A Chuck E. Cheese Christmas,2025,"Animation, Family, Comedy, Fantasy",0,0,6.2,6
1499734,,AAA Triplemanía XXXIII,2025,Action,0,0,7.286,7
1499086,tt37090900,Simple Plan: The Kids in the Crowd,2025,"Documentary, Music",0,0,8.1,10
1499082,tt34794166,Nishaanchi,2025,"Crime, Drama",0,0,6.125,8
1498530,tt8188320,The Fostered,2025,Thriller,0,0,4.071,7
1498014,tt34956433,Airplane 2025,2025,Comedy,0,0,4.808,13
1497397,tt37301067,ParaNorman: The Thrifting,2025,"Animation, Fantasy, Horror, Family",0,0,7.6,5
1497036,tt37677952,Dr. Seuss's The Sneetches,2025,"Animation, Family",0,0,6.9,14
1497017,tt39088896,Adult Swim's The Elephant,2025,"Animation, Science Fiction, Drama",0,0,8.423,13
1496480,tt36920902,All Out: AJ Raval,2025,Documentary,0,0,7.6,5
1496378,tt31190225,The Jurassic Games: Extinction,2025,"Science Fiction, Action, Fantasy, Adventure, Thriller",0,0,5.0,10
1495723,tt34691776,Abandoned Man,2025,Drama,0,0,7.41,72
1495712,tt33504443,Montana Mavericks,2025,"Romance, Drama",2800000,0,6.667,9
1495694,tt36585628,Beauty from Pain,2025,"Romance, Drama",0,0,7.269,13
1495506,tt37045668,SpongeBob SquarePants: Order Up,2025,"Family, Comedy, Animation",0,0,7.2,6
1495110,tt35668659,Vir Das: Fool Volume,2025,Comedy,0,0,6.9,7
1495013,tt37727352,Kazakh Scary Tales,2025,"Horror, Thriller, Fantasy",0,0,4.6,7
1494409,tt38043121,Imported,2025,Documentary,0,0,6.429,7
1493663,tt37151965,One Wacky Summer,2025,"Comedy, Crime",0,0,5.0,6
1493425,tt34477893,Morgan: Killer Doll,2025,"Horror, Comedy",0,0,5.758,33
1492608,tt26683420,John Candy: I Like Me,2025,Documentary,0,0,7.869,84
1492113,tt37145477,Hipak,2025,"Drama, Romance",0,0,7.8,5
1491902,tt29538620,Bang,2025,"Action, Thriller",0,0,6.7,69
1491716,,Filip,2025,"TV Movie, History, Drama",0,0,5.3,5
1491570,tt32307524,Shark Whisperer,2025,Documentary,0,0,6.7,35
1491479,tt32659874,Grow,2025,"Family, Comedy",0,0,3.625,8
1491034,tt36893731,Netflix Tudum 2025,2025,Not found,0,0,5.9,15
1490891,tt36940073,Double Scoop,2025,"Romance, Comedy, TV Movie",0,0,7.333,9
1489674,tt38731975,The Gentlemen,2025,"Comedy, Drama",0,0,6.167,6
1489665,,Radiohead X Nosferatu: A Symphony of Horror,2025,Horror,0,0,6.4,5
1489510,tt36587142,Aaromaley,2025,"Comedy, Romance, Drama",0,0,7.091,11
1489187,tt33086385,You Drive Me Crazy,2025,"Comedy, Romance, Fantasy",0,0,8.0,7
1488459,tt37442492,The Scarecrows' Wedding,2025,"Animation, Family, Romance, TV Movie",0,0,6.25,8
1488223,tt37022667,Zweigstelle,2025,Comedy,0,0,5.8,7
1488195,tt37045674,Teenage Mutant Ninja Turtles: Chrome Alone 2 - Lost in New Jersey,2025,"Action, Adventure, Animation, Comedy, Family",0,0,6.833,12
1488147,,Douluo Dalu Movie: Sword of Dust,2025,Animation,0,0,7.333,6
1487164,tt34175461,Raw File,2025,"Horror, Thriller",0,0,6.0,5
1487142,tt35684868,Sirai,2025,"Drama, Romance",0,0,6.5,6
1486963,,Purple Leone,2025,Drama,0,0,9.7,16
1486802,tt36877656,A Sip of Irish,2025,Not found,0,0,5.25,5
1486575,tt36959502,Justin Willman: Magic Lover,2025,Comedy,0,0,8.167,9
1486460,tt37504739,Gaza: Doctors Under Attack,2025,Documentary,0,0,9.5,5
1485328,tt36999013,Steph Tolev: Filth Queen,2025,Comedy,0,0,5.4,5
1485002,tt36604797,Holiday Touchdown: A Bills Love Story,2025,"Romance, Comedy, Family",0,0,6.4,10
1484783,tt35098194,American Psychopath,2025,"Horror, Thriller",100,0,5.167,6
1484640,tt34682204,Swim to Me,2025,"Drama, Crime",0,0,5.375,24
1484557,tt37050016,Cerfa,2025,Drama,0,0,6.6,5
1484453,tt36988583,Snoopy Presents: A Summer Musical,2025,"Animation, Family, Music, Comedy",0,0,7.2,21
1484341,tt37048621,Heysel 1985 - Dans l'enfer de la foule,2025,"Documentary, Drama",0,0,6.3,6
1484299,,WWE/AAA Worlds Collide 2025,2025,Not found,0,0,7.0,6
1484267,tt36856538,Trainwreck: P.I. Moms,2025,Documentary,0,0,5.614,22
1484262,tt36856482,Trainwreck: The Cult of American Apparel,2025,Documentary,0,0,6.21,31
1484255,tt36856306,Trainwreck: Mayor of Mayhem,2025,Documentary,0,0,6.368,38
1484253,tt36856455,Trainwreck: Poop Cruise,2025,"Documentary, Drama",0,0,5.803,114
1483921,tt38715634,"If You Don't Like It, Look Away",2025,"Documentary, Comedy",0,0,6.438,8
1483698,tt32637533,Beneath,2025,Science Fiction,0,0,3.0,5
1483614,,Renegade Immortal: Battle of Gods,2025,"Animation, Action, Adventure, Fantasy",0,0,9.6,5
1483490,tt35931285,Girl Taken,2025,"Thriller, Drama, TV Movie",0,0,6.0,7
1483477,tt28149522,Broken Voices,2025,"Drama, Thriller",0,0,6.8,12
1482554,tt18225646,Soul to Squeeze,2025,"Thriller, Drama, Science Fiction",0,0,5.25,8
1482059,tt37017342,Implosion: The Titanic Sub Disaster,2025,Documentary,0,0,6.357,14
1482055,tt33319618,Atsuko Okatsuka: Father,2025,Comedy,0,0,6.429,7
1482036,tt33115196,Alien Invasion : Rise of the Phoenix,2025,Science Fiction,0,0,4.2,7
1481851,tt13286652,"Good Night, and Good Luck",2025,"Drama, History",0,0,7.3,10
1481608,tt36871027,Mother of Flies,2025,Horror,0,0,5.325,20
1481331,tt32293642,Nahual,2025,Horror,0,0,3.2,8
1481319,tt27817912,Reverence,2025,"Drama, Crime, Thriller",0,0,4.8,12
1480847,tt36909787,Sangre del Toro,2025,Documentary,650000,0,5.5,11
1480424,tt37021896,Karla,2025,Drama,0,0,8.3,5
1480415,tt28707343,Bloody Trip: Rise of the Dead,2025,Horror,0,0,2.5,6
1480295,tt6105978,Affinity,2025,"Action, Science Fiction, Thriller, Mystery",0,0,5.318,11
1479945,tt36963991,Wicked: One Wonderful Night,2025,Music,0,0,8.3,20
1479691,tt38376125,Pretty Young Love,2025,Drama,0,0,8.2,5
1479645,tt36907564,After 30,2025,"Drama, Comedy",0,0,5.4,5
1479481,tt36870725,Terrestrial,2025,"Thriller, Science Fiction, Comedy",0,0,1.667,6
1479178,tt32454750,Don't Call Me Mama,2025,"Drama, Romance",0,0,6.4,5
1478988,tt36643813,Return,2025,Documentary,0,0,6.1,8
1478406,tt38721186,A Loud House Christmas Movie: Naughty or Nice,2025,"Animation, Comedy, Family",0,0,6.333,6
1478081,tt36872468,Last Scene,2025,"Drama, Fantasy, Family",0,0,6.0,5
1478052,tt35875787,Ballerina Assassin,2025,"Action, Thriller",100000,0,4.045,11
1477953,tt36827466,Jurassic Reborn,2025,"Science Fiction, Action, Adventure, Horror",0,0,4.3,16
1477914,tt36454323,Forevergreen,2025,"Animation, Family",0,0,6.8,14
1477638,tt37150856,Karli & Marie,2025,Comedy,0,0,4.8,5
1477566,tt36856514,Trainwreck: Balloon Boy,2025,Documentary,0,0,5.825,40
1477565,tt36856496,Trainwreck: The Real Project X,2025,Documentary,0,0,5.939,57
1477476,tt29817367,Savage Flowers,2025,"Thriller, Horror",0,0,5.3,5
1477453,tt36856278,Trainwreck: The Astroworld Tragedy,2025,Documentary,0,0,6.678,87
1477448,tt37211211,Haul Out the Halloween,2025,"Comedy, TV Movie",0,0,6.3,13
1477279,tt36965993,I Love Peru,2025,"Comedy, Drama, Adventure",0,0,5.653,62
